id,user_id,transaction_type,amount,transaction_date,description,category_id
480,1,True,9268918.41,2025-05-25,Hadiah acara,7
481,2,False,1255889.44,2024-06-17,Tagihan internet,13
482,2,False,2452399.04,2025-05-01,Kelas fitness,21
483,3,False,2265438.7,2023-10-27,Kelas fitness,21
484,4,False,3476571.04,2024-10-31,Sepatu,17
485,4,True,8820169.87,2023-10-27,Gaji lembur,1
486,4,False,4252030.14,2024-09-03,Amal jariyah,20
487,2,False,2478627.59,2024-05-09,Kursus online,15
488,3,False,2835049.13,2024-07-09,Tagihan air,13
489,1,True,1146532.17,2024-10-17,Jual mobil,8
490,4,True,2820863.86,2023-12-06,Uang hadiah,7
491,3,True,1840059.86,2024-04-05,Sewa rumah,5
492,1,True,1466085.48,2024-05-31,Bonus kinerja,3
493,2,False,3521453.22,2024-02-27,Bioskop,11
494,4,True,5674998.29,2023-08-02,Dividen saham,4
495,1,False,4940893.0,2025-07-03,Belanja kebutuhan rumah,12
496,2,False,1921518.93,2023-11-05,Perlengkapan rumah,16
497,1,True,2234163.65,2025-05-10,Sewa apartemen,5
498,2,True,6492873.15,2024-10-16,Gaji bulanan,1
499,3,False,4600271.68,2025-06-26,Tagihan internet,13
500,4,False,4483998.8,2023-11-27,Bioskop,11
501,5,False,4816611.07,2023-12-14,Sedekah,20
502,2,True,3233503.24,2025-03-29,Honor freelance,2
503,5,True,8631028.94,2024-05-27,Gaji lembur,1
504,2,False,3741739.77,2025-05-15,Kursus online,15
505,1,False,2479489.72,2024-03-26,Peralatan rumah,16
506,4,False,2646149.64,2024-07-27,Bioskop,11
507,3,True,4288712.17,2024-01-16,Uang hadiah,7
508,4,False,93280.11,2023-08-07,Bioskop,11
509,3,True,9538119.97,2024-12-23,Gaji kantor,1
510,3,False,2123640.42,2023-10-16,Kosmetik,22
511,5,False,1394564.0,2023-10-12,Tagihan air,13
512,5,False,2686586.96,2025-03-15,Tagihan air,13
513,1,True,7569625.4,2023-09-21,Hadiah lomba,7
514,2,True,2043879.23,2025-04-07,Uang hadiah,7
515,1,True,2074987.06,2023-12-11,Bonus kinerja,3
516,1,True,5707048.26,2024-04-14,Pendapatan dividen,6
517,2,True,7596422.54,2023-08-23,Sewa apartemen,5
518,3,False,2624032.52,2025-07-22,Sepatu,17
519,5,False,2281436.91,2023-09-18,Hotel,24
520,4,False,1844762.01,2023-11-06,Konsultasi dokter,14
521,5,False,1149738.07,2023-07-26,Belanja online,12
522,1,False,1230311.74,2024-07-30,Makan di restoran,9
523,4,False,4656488.79,2025-02-09,Obat-obatan,14
524,4,True,4746309.39,2024-06-15,Keuntungan investasi,4
525,3,False,605810.64,2023-09-15,Amal jariyah,20
526,2,True,9586714.67,2024-11-11,Gaji bulanan,1
527,3,False,1643231.6,2024-11-02,Gas,18
528,1,True,6074260.67,2025-04-21,Sewa rumah,5
529,2,False,4988957.71,2025-02-02,Tiket pesawat,24
530,2,True,1215192.3,2024-07-12,Uang hadiah,7
531,1,False,3797056.47,2024-06-02,Makan di restoran,9
532,1,True,4778342.58,2023-12-16,Penjualan saham,4
533,3,True,9075587.25,2024-09-18,Keuntungan investasi,4
534,3,False,2908045.43,2023-12-07,Langganan Netflix,11
535,4,True,4914845.91,2024-03-22,Gaji bulanan,1
536,3,True,9334377.57,2025-07-10,Pembagian dividen,6
537,3,True,3102501.04,2023-12-10,Sewa apartemen,5
538,5,True,2479374.83,2024-06-09,Pendapatan freelance,2
539,4,True,9681712.5,2024-10-28,Dividen perusahaan,6
540,3,False,461200.23,2024-05-30,Belanja online,12
541,5,True,2334914.18,2024-04-03,Pendapatan dividen,6
542,3,True,7094650.39,2024-01-18,Gaji kantor,1
543,1,False,2784209.27,2024-04-04,Langganan data,23
544,1,False,616051.74,2024-03-07,Tagihan listrik,13
545,2,True,4350157.69,2025-05-14,Uang hadiah,7
546,1,False,4587968.62,2023-08-15,Baju baru,17
547,1,True,8283687.99,2024-06-27,Jual mobil,8
548,1,True,1455739.31,2024-10-09,Jual aset lainnya,8
549,4,False,3419232.45,2024-07-20,Gym,21
550,2,False,1406474.23,2023-08-28,Baju baru,17
551,5,False,3239919.22,2024-09-17,Perbaikan rumah,16
552,5,False,1406082.18,2024-09-25,Bioskop,11
553,2,False,3157464.4,2023-08-12,Perlengkapan rumah,16
554,4,False,2403625.35,2024-07-10,Sedekah,20
555,5,False,1359474.07,2024-06-14,Gym,21
556,5,True,1527321.07,2025-01-16,Sewa rumah,5
557,3,False,4870159.51,2024-04-02,Peralatan rumah,16
558,2,True,7876447.51,2025-03-04,Gaji bulanan,1
559,4,True,2584903.31,2024-06-13,Bonus kinerja,3
560,3,False,3520229.89,2025-02-24,Makan di restoran,9
561,5,True,8530271.57,2025-01-29,Dividen saham,4
562,3,True,1812316.39,2025-03-31,Gaji bulanan,1
563,2,True,1006151.47,2024-02-15,Jual aset lainnya,8
564,2,True,9269027.09,2023-09-22,Bonus proyek,3
565,1,True,7969298.49,2024-07-31,Bonus kinerja,3
566,1,True,6274149.97,2024-05-28,Hadiah acara,7
567,3,True,7591168.23,2025-05-08,Bonus proyek,3
568,4,False,3538842.78,2025-07-03,Pemeriksaan kesehatan,14
569,5,False,3331003.03,2024-08-14,Peralatan rumah,16
570,3,False,645468.34,2023-07-25,Gas,18
571,5,True,2638735.8,2025-04-10,Gaji kantor,1
572,2,False,4684072.09,2024-06-27,Belanja pakaian,12
573,1,True,2510986.75,2025-07-18,Dividen perusahaan,6
574,3,False,1056324.58,2023-10-01,Aksesoris,17
575,3,True,7483722.29,2024-08-22,Proyek freelance,2
576,4,False,4423914.47,2024-08-14,Konsultasi dokter,14
577,3,False,4145746.82,2025-05-20,Belanja online,12
578,2,True,8192751.09,2024-05-20,Proyek freelance,2
579,1,True,1667803.62,2024-08-11,Proyek freelance,2
580,2,False,1696373.42,2024-11-29,Langganan Netflix,11
581,1,False,3040514.95,2023-12-31,Konsultasi dokter,14
582,1,True,9769585.79,2025-07-06,Dividen saham,4
583,5,False,3306383.48,2024-03-23,Sepatu,17
584,1,True,2382309.41,2023-07-27,Jual elektronik,8
585,4,True,2797073.21,2024-02-20,Jual mobil,8
586,2,False,2373117.55,2024-06-03,Bioskop,11
587,4,False,464773.02,2024-08-23,Aksesoris,17
588,2,True,4324614.98,2023-09-07,Hadiah acara,7
589,3,False,1138948.98,2025-02-20,Sepatu,17
590,1,True,1771365.81,2025-01-28,Pendapatan freelance,2
591,4,False,2772473.51,2025-01-09,Perbaikan rumah,16
592,4,False,2867844.31,2024-11-22,Tiket pesawat,24
593,3,True,5518913.23,2025-02-28,Gaji lembur,1
594,5,True,2555910.76,2024-02-25,Jual mobil,8
595,2,True,1705316.7,2024-10-11,Uang hadiah,7
596,2,False,4172199.51,2024-06-15,Tagihan air,13
597,1,True,5968487.72,2025-01-06,Hadiah acara,7
598,4,False,3934887.69,2025-03-16,Snack dan minuman,9
599,5,False,2078067.57,2025-02-23,Belanja pakaian,12
600,5,False,4625391.55,2023-11-04,Belanja online,12
601,3,False,4390688.88,2024-08-19,Sedekah,20
602,4,False,196953.7,2024-09-08,Hotel,24
603,2,False,203524.84,2025-06-30,Peralatan olahraga,21
604,2,True,9287514.85,2023-08-13,Jual elektronik,8
605,3,False,1561637.0,2025-07-05,Air,18
606,1,False,680583.75,2024-10-19,Perlengkapan rumah,16
607,3,True,6444812.19,2024-02-01,Hadiah lomba,7
608,4,True,7668503.19,2024-08-09,Uang hadiah,7
609,1,False,337428.67,2024-12-23,Pemeriksaan kesehatan,14
610,4,True,2563636.2,2023-09-21,Gaji bulanan,1
611,2,True,9262279.62,2024-02-12,Gaji lembur,1
612,3,True,5546137.37,2023-11-27,Jual aset lainnya,8
613,1,True,6346392.34,2024-11-20,Jual mobil,8
614,5,False,825932.94,2025-06-28,Sedekah,20
615,1,True,1446859.39,2024-02-28,Uang hadiah,7
616,2,False,1352727.06,2024-12-30,Kursus online,15
617,1,False,2375745.06,2025-05-16,Belanja bahan makanan,9
618,2,False,1126612.46,2024-05-31,Snack dan minuman,9
619,3,False,4259415.0,2024-04-07,Peralatan olahraga,21
620,2,False,2926590.91,2024-12-28,Gym,21
621,3,False,1499394.87,2024-11-28,Listrik,18
622,1,True,6765352.71,2024-04-16,Sewa rumah,5
623,3,True,9097183.4,2024-09-09,Keuntungan investasi,4
624,3,False,3280448.85,2024-04-14,Makan di restoran,9
625,4,False,2919288.28,2024-02-03,Ojek online,10
626,3,False,3434727.37,2024-11-22,Perlengkapan rumah,16
627,3,False,4204787.09,2024-01-25,Pemeriksaan kesehatan,14
628,3,True,7668270.02,2025-02-15,Bonus kinerja,3
629,2,False,3275628.88,2024-07-21,Asuransi kesehatan,19
630,2,False,2108158.12,2024-08-07,Air,18
631,3,False,4257557.3,2023-09-16,Paket internet,23
632,5,False,2366376.22,2024-12-17,Bioskop,11
633,1,False,2653894.14,2023-09-17,Peralatan olahraga,21
634,2,True,4084028.96,2024-11-03,Keuntungan investasi,4
635,2,True,8010470.6,2024-06-28,Bonus proyek,3
636,2,True,1042421.51,2024-02-23,Gaji kantor,1
637,2,False,2452989.68,2023-12-03,Obat-obatan,14
638,5,False,2022933.47,2024-08-19,Kosmetik,22
639,1,True,7575931.63,2024-06-17,Penjualan saham,4
640,5,True,6640182.36,2024-03-11,Gaji bulanan,1
641,3,True,4451954.29,2024-06-01,Honor freelance,2
642,2,True,3683820.28,2024-11-01,Gaji kantor,1
643,5,False,2173989.5,2023-12-08,Asuransi jiwa,19
644,3,False,1802661.92,2024-01-08,Tiket pesawat,24
645,4,True,7544519.45,2024-02-25,Penjualan saham,4
646,1,False,624578.29,2025-05-20,Pemeriksaan kesehatan,14
647,1,True,7941246.97,2023-09-11,Pendapatan sewa,5
648,5,False,3271302.42,2023-09-11,Belanja pakaian,12
649,1,False,626739.36,2024-11-20,Peralatan olahraga,21
650,2,True,3710048.09,2023-11-04,Gaji lembur,1
651,5,True,4769431.77,2024-12-28,Bonus tahunan,3
652,5,True,8062840.6,2024-02-12,Pendapatan freelance,2
653,5,True,8483489.38,2024-07-24,Sewa apartemen,5
654,4,True,5933248.87,2025-06-27,Gaji bulanan,1
655,4,True,1114744.61,2023-11-14,Gaji bulanan,1
656,5,False,4747735.62,2023-10-08,Tagihan internet,13
657,1,False,2289188.66,2024-04-19,Perbaikan rumah,16
658,4,True,8867264.04,2024-07-26,Bonus proyek,3
659,3,False,484042.37,2023-08-02,Belanja pakaian,12
660,2,False,1650017.52,2025-04-20,Konsultasi dokter,14
661,3,False,1869384.54,2024-01-27,Konser musik,11
662,1,False,1366447.12,2025-06-29,Paket internet,23
663,4,False,574152.22,2023-09-22,Pemeriksaan kesehatan,14
664,2,True,8220383.06,2024-10-14,Jual aset lainnya,8
665,2,False,3060678.51,2023-12-04,Amal jariyah,20
666,4,False,4439093.7,2023-09-09,Belanja kebutuhan rumah,12
667,1,True,1111241.92,2025-01-11,Pendapatan dividen,6
668,5,False,4889698.83,2024-07-04,Perlengkapan rumah,16
669,5,False,2169911.06,2024-04-03,Belanja online,12
670,4,True,2337890.07,2025-04-11,Uang hadiah,7
671,1,True,5550108.15,2024-12-12,Bonus proyek,3
672,2,True,3885704.34,2024-05-03,Jual elektronik,8
673,1,False,2022352.2,2023-10-12,Gym,21
674,4,False,449219.11,2024-10-23,Paket internet,23
675,3,True,7707150.68,2023-11-06,Jual mobil,8
676,4,False,4131284.7,2025-04-17,Snack dan minuman,9
677,3,False,3276433.96,2024-07-07,Kursus online,15
678,3,False,4223144.02,2025-02-16,Perbaikan rumah,16
679,5,False,3582408.37,2023-10-31,Donasi ke panti asuhan,20
680,2,True,8468954.97,2025-02-03,Pembagian dividen,6
681,5,True,1412002.99,2024-12-09,Proyek freelance,2
682,2,False,543737.91,2024-02-09,Perawatan kulit,22
683,2,True,2940305.54,2024-07-04,Hadiah lomba,7
684,1,False,4633866.39,2025-03-17,Ojek online,10
685,1,False,2292365.51,2024-12-21,Langganan data,23
686,2,False,2656518.09,2025-02-09,Belanja bahan makanan,9
687,4,False,4622610.66,2025-07-01,Tiket pesawat,24
688,5,True,1931985.65,2025-03-29,Bonus kinerja,3
689,5,False,2099137.08,2025-07-02,Kelas fitness,21
690,2,True,9734424.85,2023-12-07,Pembagian dividen,6
691,2,False,4216941.41,2024-06-09,Gas,18
692,5,False,1056466.35,2024-05-16,Seminar edukasi,15
693,3,False,4906864.13,2024-01-22,Tagihan internet,13
694,5,False,3554660.11,2025-02-18,Asuransi kendaraan,19
695,4,False,3374474.99,2024-05-11,Perawatan kulit,22
696,4,False,136107.98,2023-09-16,Belanja pakaian,12
697,1,True,9851791.54,2024-04-05,Bonus kinerja,3
698,2,False,1027964.51,2023-08-26,Gas,18
699,3,False,3084383.08,2025-02-18,Belanja online,12
700,2,False,1195601.41,2024-05-13,Kelas fitness,21
701,1,False,2088665.53,2024-06-08,Kelas fitness,21
702,5,True,2827785.0,2024-03-10,Sewa rumah,5
703,3,False,3882972.26,2024-05-20,Buku pelajaran,15
704,4,True,2682789.23,2024-12-31,Proyek freelance,2
705,1,True,3512010.22,2023-12-04,Hadiah acara,7
706,2,False,38169.23,2025-07-19,Sepatu,17
707,2,True,6371922.99,2025-04-14,Pendapatan dividen,6
708,3,False,373675.17,2024-06-13,Amal jariyah,20
709,5,True,5685456.59,2024-01-03,Bonus kinerja,3
710,4,False,468808.31,2024-02-27,Gym,21
711,3,True,2966007.57,2025-01-17,Pendapatan sewa,5
712,4,False,582462.54,2024-10-22,Makan di restoran,9
713,2,False,4794895.11,2024-06-16,Perlengkapan rumah,16
714,4,False,1935520.91,2024-05-08,Belanja online,12
715,1,False,2576402.22,2024-10-22,Amal jariyah,20
716,4,True,3882814.81,2023-10-30,Penjualan saham,4
717,2,False,3138396.05,2025-06-09,Belanja bahan makanan,9
718,2,False,4179968.74,2025-01-24,Salon,22
719,4,False,3736985.22,2023-08-17,Bioskop,11
720,4,False,446729.28,2024-01-22,Bensin,10
721,3,False,4555823.01,2024-08-24,Perbaikan rumah,16
722,4,False,1588857.19,2025-06-12,Kosmetik,22
723,1,False,3782243.38,2023-09-08,Langganan Netflix,11
724,1,True,3608529.39,2024-05-27,Honor freelance,2
725,5,True,4432722.17,2023-08-24,Jual aset lainnya,8
726,4,True,2227433.14,2025-02-01,Dividen saham,4
727,3,False,1497301.95,2025-05-17,Tagihan internet,13
728,3,False,2772085.7,2023-12-15,Snack dan minuman,9
729,1,True,5834368.44,2024-05-31,Hadiah lomba,7
730,2,False,1066567.35,2024-12-29,Amal jariyah,20
731,2,True,6551964.31,2024-02-07,Dividen saham,4
732,1,True,8662489.5,2024-11-07,Gaji lembur,1
733,5,True,3256188.53,2025-03-09,Proyek freelance,2
734,4,False,649793.58,2024-03-20,Amal jariyah,20
735,1,True,9101067.32,2024-12-02,Pendapatan freelance,2
736,4,True,7241123.16,2025-02-22,Sewa apartemen,5
737,5,True,9627930.3,2023-07-28,Dividen perusahaan,6
738,3,True,7409792.15,2024-10-12,Keuntungan investasi,4
739,3,False,3401105.1,2024-11-26,Tagihan air,13
740,4,False,2439987.2,2024-01-19,Listrik,18
741,5,True,8728422.9,2025-01-25,Sewa apartemen,5
742,2,True,7546828.3,2024-12-24,Proyek freelance,2
743,1,False,3848309.27,2023-08-30,Gym,21
744,5,True,6885173.25,2024-08-01,Jual mobil,8
745,4,True,2204931.34,2024-12-27,Pendapatan sewa,5
746,1,True,6964106.4,2025-06-23,Gaji lembur,1
747,2,False,2236640.01,2025-02-22,Tagihan listrik,13
748,5,False,3682239.85,2024-07-25,Tagihan air,13
749,1,True,3085749.17,2024-08-05,Jual elektronik,8
750,2,True,5660967.07,2024-08-24,Dividen saham,4
751,4,False,209124.45,2024-06-19,Ojek online,10
752,1,False,4176012.61,2025-03-07,Sepatu,17
753,5,False,3271839.81,2025-03-16,Peralatan olahraga,21
754,1,False,4863643.8,2025-01-02,Gym,21
755,4,True,5381754.06,2025-04-02,Pembagian dividen,6
756,1,False,2205094.52,2023-10-10,Tagihan listrik,13
757,5,False,759699.63,2024-07-28,Buku pelajaran,15
758,5,False,3308937.12,2024-06-26,Belanja kebutuhan rumah,12
759,1,False,2400315.61,2024-01-05,Transportasi lokal,24
760,4,True,2150966.03,2024-01-04,Gaji lembur,1
761,2,False,4455080.38,2023-09-19,Bensin,10
762,2,True,5649766.23,2025-03-28,Bonus proyek,3
763,5,False,4736796.8,2024-10-25,Listrik,18
764,5,False,861128.25,2025-03-30,Hotel,24
765,2,False,3119826.58,2024-04-19,Pemeriksaan kesehatan,14
766,2,False,4612536.2,2025-03-19,Asuransi jiwa,19
767,1,True,2189918.79,2024-02-16,Hadiah lomba,7
768,5,False,4134305.79,2023-10-30,Perawatan kulit,22
769,2,False,4389985.66,2024-12-20,Ojek online,10
770,1,True,9117862.8,2023-07-25,Bonus kinerja,3
771,4,False,4375373.26,2025-01-16,Amal jariyah,20
772,4,True,8106000.27,2024-07-16,Jual elektronik,8
773,5,False,2133192.09,2024-11-23,Belanja kebutuhan rumah,12
774,2,False,1423500.67,2024-09-14,Langganan Netflix,11
775,3,True,6201884.31,2025-01-06,Gaji bulanan,1
776,1,True,7189900.63,2024-09-14,Dividen saham,4
777,3,True,6864183.41,2024-04-16,Hadiah acara,7
778,5,False,3063284.58,2024-09-02,Amal jariyah,20
779,2,False,901810.79,2025-02-11,Transportasi lokal,24
780,4,True,6198860.38,2024-09-03,Pendapatan sewa,5
781,2,False,3741592.83,2025-07-09,Belanja kebutuhan rumah,12
782,2,True,8074730.11,2025-04-12,Uang hadiah,7
783,1,True,8239324.25,2024-11-17,Gaji bulanan,1
784,5,False,1322829.07,2023-10-13,Konser musik,11
785,5,True,9376164.92,2025-04-12,Hadiah acara,7
786,5,True,9511442.72,2025-05-09,Gaji bulanan,1
787,4,False,4254332.51,2024-05-11,Seminar edukasi,15
788,2,True,6536709.87,2023-08-29,Keuntungan investasi,4
789,3,True,9780813.11,2024-05-01,Gaji bulanan,1
790,4,True,4649058.7,2025-01-04,Hadiah lomba,7
791,1,False,4596695.33,2024-05-10,Langganan Netflix,11
792,5,False,1743900.69,2024-03-11,Sedekah,20
793,5,False,4649272.07,2023-07-28,Langganan data,23
794,3,True,6027676.42,2024-05-20,Honor freelance,2
795,3,False,4381804.1,2024-04-05,Aksesoris,17
796,4,False,3852136.29,2024-11-04,Hotel,24
797,4,False,2415031.11,2023-10-01,Makan di restoran,9
798,4,False,3387795.75,2024-06-11,Peralatan rumah,16
799,4,False,3507084.58,2024-04-03,Makan di restoran,9
800,3,True,1684259.38,2024-11-22,Dividen perusahaan,6
801,3,True,2645060.07,2025-06-22,Pendapatan sewa,5
802,2,False,1181958.25,2024-04-20,Buku pelajaran,15
803,2,True,8527012.39,2023-12-30,Dividen saham,4
804,1,True,7082309.12,2024-12-09,Honor freelance,2
805,5,True,8632095.36,2025-04-19,Gaji kantor,1
806,3,False,2459118.7,2024-05-05,Aksesoris,17
807,4,True,1487333.54,2024-11-24,Bonus proyek,3
808,5,True,4543452.31,2024-01-18,Pendapatan dividen,6
809,4,False,1585099.81,2023-08-05,Pulsa telepon,23
810,2,True,3928925.8,2024-04-14,Honor freelance,2
811,2,False,1354347.07,2024-07-09,Perlengkapan rumah,16
812,3,True,2894792.34,2024-08-08,Uang hadiah,7
813,3,False,2259137.67,2023-12-05,Aksesoris,17
814,5,False,3606869.14,2025-02-11,Belanja pakaian,12
815,4,False,737760.24,2023-12-24,Seminar edukasi,15
816,4,False,2113388.14,2025-04-29,Obat-obatan,14
817,5,False,3928811.35,2024-04-05,Asuransi kendaraan,19
818,5,False,1998025.49,2024-01-07,Ojek online,10
819,1,True,5288854.82,2023-10-30,Pendapatan sewa,5
820,4,False,1811200.49,2025-02-13,Aksesoris,17
821,3,True,2091137.4,2025-04-04,Uang hadiah,7
822,2,False,4897071.93,2024-07-21,Konsultasi dokter,14
823,3,False,3875974.39,2023-10-12,Hotel,24
824,4,False,3162243.83,2024-01-11,Pulsa telepon,23
825,3,False,4246014.85,2023-10-13,Gym,21
826,2,True,3851904.18,2025-07-20,Pembagian dividen,6
827,3,False,1363528.03,2024-07-29,Peralatan olahraga,21
828,5,False,2075805.41,2023-08-16,Pulsa telepon,23
829,2,False,4702782.31,2023-10-13,Aksesoris,17
830,2,True,1859983.47,2025-02-04,Pendapatan freelance,2
831,1,True,5715845.12,2023-11-07,Hadiah lomba,7
832,3,False,3277615.05,2024-06-04,Konser musik,11
833,2,True,4988443.84,2023-12-05,Sewa apartemen,5
834,5,False,185423.35,2024-06-21,Makan di restoran,9
835,4,False,2747240.92,2025-07-07,Baju baru,17
836,5,True,6679427.7,2025-02-20,Jual aset lainnya,8
837,4,False,4545526.53,2025-01-26,Air,18
838,2,False,1546262.25,2024-04-15,Paket internet,23
839,2,True,5709846.16,2024-07-10,Gaji bulanan,1
840,3,False,3441972.12,2024-11-23,Makan di restoran,9
841,3,True,8181682.99,2024-03-16,Uang hadiah,7
842,1,False,2064561.99,2024-10-13,Seminar edukasi,15
843,4,True,8455841.7,2024-04-18,Hadiah lomba,7
844,1,False,2587884.21,2025-07-03,Perlengkapan rumah,16
845,3,True,4716134.89,2024-01-26,Sewa apartemen,5
846,2,True,6559564.73,2025-07-10,Jual elektronik,8
847,5,False,106783.03,2025-01-21,Asuransi kesehatan,19
848,1,True,3539030.84,2024-10-14,Proyek freelance,2
849,1,True,1132523.62,2024-07-08,Bonus tahunan,3
850,4,True,9981671.02,2025-07-06,Jual elektronik,8
851,1,True,1504345.1,2023-10-05,Bonus proyek,3
852,5,False,4479537.9,2024-08-17,Kursus online,15
853,1,True,4463181.09,2024-04-02,Dividen saham,4
854,1,True,5690252.08,2024-11-19,Proyek freelance,2
855,4,False,4681714.08,2025-04-28,Listrik,18
856,1,False,1274030.57,2024-05-24,Belanja online,12
857,2,True,8772918.99,2023-11-16,Gaji bulanan,1
858,2,False,85187.85,2025-03-13,Asuransi kendaraan,19
859,1,True,1080368.7,2025-03-10,Penjualan saham,4
860,4,False,1863279.33,2024-04-03,Tagihan listrik,13
861,2,False,4654935.43,2023-09-23,Asuransi jiwa,19
862,1,True,7311953.26,2023-11-29,Bonus tahunan,3
863,4,True,8249728.39,2024-02-06,Pembagian dividen,6
864,1,False,3624751.8,2023-09-02,Sedekah,20
865,4,False,2718243.04,2024-02-03,Air,18
866,5,True,3913127.88,2024-04-30,Pembagian dividen,6
867,5,False,353694.15,2024-10-26,Obat-obatan,14
868,3,False,2275854.11,2024-12-23,Amal jariyah,20
869,4,False,3102475.69,2025-04-19,Makan di restoran,9
870,2,True,6924604.76,2024-08-23,Honor freelance,2
871,2,False,3831013.14,2025-04-11,Tiket pesawat,24
872,3,True,1994177.21,2025-05-28,Pendapatan dividen,6
873,1,True,2607749.2,2024-02-15,Bonus tahunan,3
874,1,False,168767.58,2024-08-24,Belanja online,12
875,4,False,254937.28,2025-04-04,Baju baru,17
876,1,True,6901744.26,2024-11-14,Penjualan saham,4
877,1,True,8398238.65,2023-09-21,Uang hadiah,7
878,5,True,7608703.04,2023-10-11,Gaji kantor,1
879,2,False,515113.35,2025-01-18,Belanja pakaian,12
880,4,True,6130249.02,2025-02-14,Penjualan saham,4
881,5,False,3833754.27,2024-07-24,Belanja online,12
882,4,False,4415291.86,2024-01-24,Salon,22
883,5,False,3291084.09,2025-03-29,Asuransi jiwa,19
884,4,False,2754905.9,2024-08-07,Asuransi kendaraan,19
885,4,False,4132513.33,2025-04-07,Kosmetik,22
886,2,False,1881564.74,2024-04-09,Seminar edukasi,15
887,3,False,4799523.91,2023-08-28,Pulsa telepon,23
888,3,False,4967125.93,2023-07-30,Tagihan air,13
889,3,False,4280044.92,2025-06-29,Buku pelajaran,15
890,3,False,480492.77,2024-07-22,Tagihan air,13
891,2,True,9006628.17,2024-03-18,Dividen perusahaan,6
892,3,False,2856730.93,2024-03-02,Langganan Netflix,11
893,1,False,872783.43,2025-07-12,Transportasi lokal,24
894,5,False,2980203.7,2023-08-31,Belanja kebutuhan rumah,12
895,5,True,9296843.47,2024-07-14,Gaji kantor,1
896,4,False,4350234.71,2025-05-22,Belanja pakaian,12
897,5,False,280098.46,2023-09-04,Kelas fitness,21
898,3,False,1640889.82,2024-03-06,Tagihan internet,13
